TOK,SHOT,PHASE,RGEO,AMIN,EPSILON,IP,BT,NEL,PL,KAPPA,DELTA,MEFF,TAUTH,RHO*,BETA,NU*,Q95,TAU_norm,SELDB5
JET,41756,H,2.902,0.9448,0.32556857339765677,1.786,1.792,3.714,4.695,1.5950352992505465,1.2203,2.921,0.5125,0.006173717740727425,0.01477873356807415,0.059866465894365714,3.348,0.3144128723040055,1
JET,41756,H,2.908,0.9383,0.32266162310866575,1.777,1.785,4.685,5.323,1.6081356653671972,1.2223,2.91,0.4553,0.005607554227923158,0.015226516991533684,0.11602516069329619,3.34,0.27928195876288653,1
JET,41759,HSELM,2.895,0.9642,0.3330569948186528,3.169,3.532,2.236,8.801,1.5530807032561067,1.2111,2.875,0.4918,0.00534301105392765,0.007051701466299807,0.004139378660796362,3.632,0.6041869913043478,1
JET,41759,HSELM,2.896,0.9644,0.33301104972375695,3.178,3.529,2.252,8.881,1.5520886295061689,1.2118,2.878,0.3752,0.004676551977754004,0.005437472827788763,0.007110277084306223,3.615,0.46006977067407917,1
JET,41851,HSELM,2.911,0.9476,0.3255238749570594,2.567,2.722,3.913,7.416,1.5735497953358923,1.2165,2.032,0.4315,0.0038421683818147968,0.008720524453383139,0.03962341550531284,3.404,0.5780231299212598,1
JET,41851,HSELM,2.908,0.9509,0.32699449793672625,2.576,2.727,3.291,7.185,1.5839111285541732,1.2198,2.045,0.4478,0.0041579679780400424,0.00859449006297436,0.024214386136531603,3.466,0.5971396577017114,1
JET,41852,HSELM,2.898,0.9605,0.33143547273982055,2.579,2.734,2.974,7.212,1.5581434188243628,1.2198,2.013,0.468,0.004447768114380926,0.009211487566240283,0.015165671512069462,3.471,0.6356244411326379,1
JET,41852,HSELM,2.9,0.959,0.3306896551724138,2.574,2.738,2.694,6.511,1.5571948569946144,1.2181,2.029,0.4971,0.004600881138937448,0.008830562208725176,0.012232012953091774,3.466,0.6708032528339084,1
JET,41854,H,2.893,0.942,0.3256135499481507,0.9778,0.9947,2.831,2.374,1.5805138771999916,1.2252,2.046,0.3529,0.006232183083274929,0.016291835645374342,0.22947801041407093,3.361,0.17156873411534704,1
JET,41854,H,2.899,0.9377,0.32345636426353913,0.9764,0.9925,3.325,2.734,1.570674501879221,1.2217,2.05,0.3234,0.006011855554101458,0.01760906366180708,0.31909137027457507,3.297,0.15657292682926832,1
JET,41855,H,2.933,0.9435,0.3216842823048074,1.791,1.775,3.484,4.136,1.6025140765867902,1.2294,2.066,0.5871,0.0053903447556764355,0.01490109871704083,0.05088497632431008,3.267,0.5044058567279768,1
JET,41855,H,2.938,0.9383,0.31936691626957114,1.788,1.773,4.189,4.737,1.6077750709492435,1.2319,2.062,0.5619,0.0052232136744809095,0.01666994955356367,0.07124987458351308,3.261,0.4831467992240543,1
JET,41857,HSELM,2.892,0.9674,0.334508990318119,3.176,3.527,2.218,7.668,1.545172185394702,1.2098,2.01,0.37,0.0036245484479708063,0.0046348857919703695,0.009324563574334246,3.609,0.6492487562189055,1
JET,41857,HSELM,2.892,0.9653,0.3337828492392808,3.168,3.525,2.195,8.311,1.5451346734930544,1.209,2.014,0.4605,0.004256651106283183,0.006286216713744136,0.004928318227210606,3.601,0.8059893247269118,1
JET,41857,HSELM,2.892,0.9666,0.33423236514522825,3.174,3.527,2.176,7.769,1.5428562034576974,1.2089,2.015,0.4525,0.004087384560382247,0.005758667330097326,0.005696356343188511,3.596,0.7920434243176179,1
JET,42487,H,2.906,0.9337,0.3213007570543702,1.991,1.978,5.238,16.06,1.6169391197949536,1.2437,1.994,0.2685,0.005331456072726194,0.02223823404557875,0.04996064189869096,3.426,0.2663455366098295,1
JET,42487,HGELM,2.915,0.923,0.31663807890222984,1.973,1.97,4.053,16.47,1.6348489620080275,1.2389000000000001,2.013,0.2388,0.005909454821801657,0.020463722260426483,0.028197628640255785,3.378,0.23369895678092403,1
JET,42487,HGELM,2.919,0.9205,0.31534772182254195,1.977,1.97,3.938,16.58,1.6464046352986896,1.2427,2.013,0.2406,0.006040261504365854,0.020660678193587287,0.025519592767163972,3.391,0.23546050670640836,1
JET,42490,H,2.894,0.9447,0.32643400138217,1.832,1.796,2.817,5.849,1.6074329236495541,1.2296,2.061,0.3828,0.005611082449579276,0.01312029363779633,0.03221054342272504,3.33,0.3335802037845706,1
JET,42490,HGELM,2.901,0.9386,0.32354360565322304,1.786,1.788,4.16,9.371,1.61039103849415,1.2354,2.045,0.3233,0.005543860328985024,0.018816517415893217,0.05254751627384205,3.414,0.28267012224938876,1
JET,42490,HGELM,2.905,0.9322,0.320895008605852,1.789,1.785,4.692,9.12,1.627120306245278,1.2384,2.053,0.3311,0.005281181591327459,0.018923567827806968,0.07547061086313282,3.409,0.28787798343886994,1
JET,42490,HGELM,2.912,0.9283,0.3187843406593407,1.782,1.781,4.279,9.026,1.631223795806392,1.2386,2.053,0.3412,0.00562028638112624,0.019382085162561402,0.055374863088773735,3.397,0.29599473940574766,1
JET,42493,HGELM,2.887,0.9443,0.32708694146172496,2.978,2.985,4.689,9.201,1.6091535713347274,1.2165,1.99,0.4983,0.0038034004075236535,0.010383524725854168,0.03169257592244846,3.363,0.7474500000000001,1
JET,42493,HGELM,2.89,0.942,0.32595155709342555,2.971,2.982,4.818,10.12,1.6104037812228118,1.2165,2.014,0.4702,0.00386764283567984,0.010848143626394595,0.03170388190889423,3.353,0.6961948361469713,1
JET,42493,HGELM,2.89,0.9429,0.3262629757785467,2.97,2.985,4.809,9.602,1.6000356857624174,1.2123,1.989,0.4833,0.003799219687688141,0.010599701811747766,0.03273695716504094,3.326,0.725314479638009,1
JET,42501,HSELM,2.912,0.9266,0.31820054945054943,0.9807,0.985,2.768,4.77,1.6212073610688418,1.2652999999999999,2.028,0.2551,0.0077080490157714395,0.023786209001181658,0.10614906669113029,3.502,0.12390212031558184,1
JET,42501,HSELM,2.91,0.9269,0.31852233676975944,0.9779,0.9851,2.435,4.79,1.6164083963459976,1.264,2.027,0.2504,0.008138686353396537,0.023354639806774373,0.07486238310487907,3.501,0.12169168228909719,1
JET,42501,HSELM,2.913,0.9245,0.3173704085135599,0.9797,0.985,2.526,4.813,1.6160166314373496,1.2616,2.033,0.2471,0.008015658415351746,0.023309972979849224,0.08376569368599567,3.465,0.11972134776192818,1
JET,42503,H,2.897,0.9409,0.3247842595788747,2.042,1.989,3.446,7.215,1.614616774247633,1.229,2.062,0.3974,0.00525665941644542,0.013966474628952143,0.03450782250061189,3.297,0.3833310378273521,1
JET,42503,HGELM,2.903,0.9362,0.3224939717533586,1.978,1.983,4.799,11.89,1.615352936510614,1.2357,2.003,0.305,0.0050787271311412635,0.018504203761569454,0.055370799341888266,3.424,0.3019545681477783,1
JET,42503,HGELM,2.902,0.9333,0.32160578911095794,1.979,1.983,4.716,11.99,1.6255664248472852,1.2368999999999999,1.994,0.3024,0.005126759595448952,0.01849825015984755,0.0527775348499911,3.427,0.3007317953861585,1
JET,42756,HGELM,2.9,0.9443,0.32562068965517244,1.972,1.988,5.289,17.42,1.5874429285958738,1.2381,2.552,0.2314,0.005705906229174837,0.020554915939305043,0.058928424787441126,3.458,0.18025987460815046,1
JET,42756,HGELM,2.912,0.9298,0.3192994505494505,1.986,1.977,5.599,17.84,1.6305932625118216,1.2507,2.541,0.2379,0.005805418770373871,0.021933379853092187,0.0635755286934668,3.475,0.18509574970484063,1
JET,42756,HGELM,2.912,0.9294,0.31916208791208794,1.992,1.977,5.102,17.95,1.623538056591459,1.2473,2.513,0.2436,0.006150714731227706,0.02266512091593914,0.04470831303354213,3.424,0.1916423398328691,1
JET,42757,HSELM,2.91,0.9368,0.32192439862542954,0.9919,0.9886,2.535,5.974,1.5975012436430722,1.2696,2.568,0.1973,0.008744298728177053,0.022629775649196805,0.08719454077057998,3.564,0.07595435358255452,1
JET,42757,HSELM,2.929,0.9182,0.3134858313417549,0.9891,0.9814,2.655,5.909,1.6436799252807575,1.2649,2.544,0.1785,0.008293383800682773,0.02067469406755534,0.12654455480308324,3.456,0.06886002358490566,1
JET,42757,HSELM,2.926,0.9174,0.31353383458646616,0.9753,0.9799,2.406,6.067,1.6365099476691987,1.2616,2.545,0.1742,0.00875987353475929,0.02085809057208037,0.0936710209331172,3.455,0.06707213359528487,1
JET,42757,HSELM,2.922,0.9168,0.3137577002053388,0.9881,0.983,2.31,5.835,1.6375955143383218,1.2569,2.538,0.1669,0.008532745138000848,0.019028330575957597,0.09722520126709526,3.396,0.06464251379038613,1
JET,42758,HGELM,2.9,0.9387,0.32368965517241377,2.977,2.97,6.621,19.92,1.6161542042067987,1.2325,2.527,0.3296,0.004385134198806162,0.015166708064948178,0.04281782551911284,3.389,0.38738108428967155,1
JET,42758,HGELM,2.903,0.9336,0.3215983465380641,2.98,2.964,6.5,17.96,1.6223605449711482,1.2293,2.498,0.3696,0.004469519115274638,0.015478104520295013,0.039200669903381405,3.35,0.43854859887910325,1
JET,42758,HGELM,2.909,0.9286,0.3192162255070471,2.971,2.961,6.36,17.94,1.6356884160126,1.2311,2.488,0.3661,0.004514443632941175,0.015347093402938203,0.037902964585222396,3.356,0.4357002009646302,1
JET,42759,H,2.893,0.9446,0.326512270998963,1.803,1.797,3.082,4.847,1.6057776835821735,1.2294,2.565,0.4758,0.00611685900606199,0.013704135874538824,0.039158689758378086,3.39,0.3333382456140351,1
JET,42759,HGELM,2.909,0.9301,0.3197318666208319,1.78,1.787,4.77,6.914,1.627799781870651,1.236,2.531,0.4281,0.005779002227048227,0.018601364998265008,0.08231798246744534,3.407,0.30225788225997624,1
JET,42759,HGELM,2.915,0.9256,0.31753001715265866,1.784,1.782,4.624,6.981,1.6457599291446,1.2405,2.53,0.4224,0.005890181946153157,0.01855901765572187,0.07668369523527566,3.411,0.29751652173913046,1
JET,42759,HGELM,2.919,0.9216,0.3157245632065776,1.782,1.777,4.337,6.61,1.654124083553578,1.2396,2.53,0.4401,0.006081584859611819,0.01839674309428943,0.06533536719717432,3.377,0.3091137154150198,1
JET,42760,HGELM,2.93,0.9184,0.3134470989761092,1.788,1.771,3.694,20.58,1.6569578743714215,1.2591,2.478,0.1588,0.006942856450356681,0.0207056695837375,0.032267047737580525,3.46,0.11349265536723162,1
JET,42761,H,2.893,0.9433,0.3260629104735569,1.791,1.797,3.458,4.346,1.607451526772007,1.2272,2.576,0.5267,0.005813463795129215,0.013791208099375755,0.05499933761589935,3.396,0.36742232142857134,1
JET,42761,HGELM,2.903,0.9302,0.32042714433344816,1.783,1.788,4.315,5.311,1.6279898991835562,1.2285,2.559,0.5201,0.0058913507462083296,0.017300016286572833,0.07000795580276732,3.371,0.36339929660023446,1
JET,42761,HGELM,2.908,0.9306,0.3200137551581843,1.777,1.786,4.26,5.187,1.632041644402971,1.2342,2.559,0.542,0.005965945404146862,0.017529822852329888,0.06640301435621669,3.407,0.3782774521297382,1
JET,42761,HGELM,2.913,0.9267,0.3181256436663234,1.784,1.783,4.96,5.444,1.6423749124358888,1.2384,2.551,0.5404,0.005700808139631362,0.018538558529477278,0.09445790643838553,3.398,0.37770803606428843,1
JET,42762,HGELM,2.884,0.9534,0.3305825242718447,3.782,3.957,7.145,22.93,1.5893070481281926,1.2243,2.575,0.3715,0.003579744206497539,0.011041621432115088,0.03321246157166506,3.542,0.5708836893203884,1
JET,42762,HGELM,2.895,0.9499,0.3281174438687392,3.772,3.955,7.62,23.61,1.596508655035341,1.2292,2.529,0.3862,0.0035683162210936145,0.011826116531001518,0.035562641453334626,3.562,0.6039624357453539,1
JET,42762,HGELM,2.904,0.9438,0.325,3.779,3.938,7.304,21.79,1.6153340701530776,1.2333,2.514,0.4251,0.0036973548426104358,0.012086241586025687,0.030720937294828422,3.551,0.6658885441527447,1
JET,42776,HSELM,2.92,0.9245,0.3166095890410959,0.9819,0.9831,2.444,4.464,1.629599716072629,1.2543,2.851,0.2307,0.008901091965440292,0.019831609392831077,0.10645780110046978,3.449,0.07955144510698,1
JET,42776,HSELM,2.918,0.9242,0.31672378341329677,0.9791,0.9859,2.387,4.729,1.6271005027938117,1.2533,2.848,0.2253,0.009171762235422301,0.020573278551045703,0.09138846157903158,3.456,0.07799272120786517,1
JET,42776,HSELM,2.92,0.9249,0.31674657534246575,0.9769,0.9813,2.474,4.608,1.6273792291026061,1.2562,2.843,0.2091,0.00857929211206078,0.018718406443732776,0.12512893513779216,3.465,0.072173700316567,1
JET,42780,H,2.892,0.9413,0.3254840940525588,2.997,2.977,4.392,7.214,1.6114867763038911,1.2213,2.899,0.6862,0.004951006903980989,0.011241153174971269,0.022313705873721983,3.336,0.7046627802690583,1
JET,42780,HGELM,2.889,0.9476,0.32800276912426446,2.979,2.984,6.183,10.81,1.593734561751174,1.22,2.791,0.5477,0.004458734695019987,0.013510342086071518,0.04265691052234255,3.36,0.5855739161590828,1
JET,42780,HGELM,2.896,0.9438,0.3258977900552486,2.977,2.974,6.511,10.12,1.6027106885400957,1.2211,2.83,0.5927,0.004436133711937092,0.013777931782264068,0.04876494450572922,3.35,0.6228585865724382,1
JET,42780,HGELM,2.91,0.9279,0.3188659793814433,2.972,2.96,7.12,10.67,1.6402228678713748,1.2275,2.803,0.58,0.004401003510291684,0.014471589790241523,0.06002303738578922,3.334,0.612486621476989,1
JET,42794,H,2.901,0.94,0.32402619786280595,1.795,1.788,4.003,5.539,1.6091551554706445,1.2366,2.915,0.5209,0.00653781235710165,0.017718265694208774,0.05253784742983581,3.406,0.3195091595197256,1
JET,42794,HGELM,2.899,0.9417,0.3248361503966885,1.772,1.791,4.908,7.278,1.6056390544352304,1.2324,2.872,0.3918,0.005854022394334696,0.017742204741358163,0.09711046302856097,3.438,0.2443293175487465,1
JET,42801,H,2.893,0.9405,0.32509505703422054,2.977,2.98,5.552,5.42,1.6122856571139639,1.2165,2.927,0.9223,0.0044686958738922086,0.011446151789595604,0.043660355174440044,3.338,0.9390003416467373,1
JET,42802,H,2.897,0.9438,0.3257852951328961,2.024,1.99,3.518,7.041,1.6031390512088064,1.2358,2.857,0.4934,0.006765300631274987,0.017150362718142038,0.024391951694495907,3.367,0.3436702835141757,1
JET,42808,H,2.9,0.9396,0.324,2.011,1.987,3.775,6.544,1.6156319534151908,1.2395,2.741,0.5084,0.0062890300549429045,0.016429140564696798,0.0334401271217564,3.401,0.368548267055819,1
JET,42808,HGELM,2.915,0.9271,0.31804459691252146,1.977,1.973,5.314,10.57,1.632552975376031,1.2389000000000001,2.854,0.344,0.005877874902355193,0.018889261956149775,0.07416118111757627,3.387,0.23781079187105816,1
JET,42808,HGELM,2.915,0.926,0.31766723842195543,1.977,1.97,5.458,10.82,1.6362312352255322,1.2387,2.848,0.3387,0.005836810360044509,0.019125828377548337,0.07886861749938388,3.383,0.23428335674157302,1
JET,42814,H,2.893,0.9499,0.32834427929484966,2.699,2.76,4.015,5.92,1.5993590203445645,1.2213,2.868,0.6891,0.004953161007364322,0.01058718829265948,0.026712484432484484,3.45,0.6631506276150628,1
JET,42814,HGELM,2.9,0.9459,0.32617241379310347,2.677,2.761,5.963,8.775,1.6043351439289388,1.2266,2.817,0.5877,0.004588909638820681,0.01362514063412019,0.05345902528975094,3.496,0.5760169329073482,1
JET,42814,HGELM,2.902,0.9433,0.32505168849069604,2.672,2.752,6.335,8.54,1.6103138555841296,1.2293,2.839,0.6073,0.004512611715737083,0.013813075864902125,0.06331408862757634,3.487,0.5886895385699189,1
JET,42814,HGELM,2.903,0.9435,0.3250086117809163,2.672,2.753,6.361,8.602,1.6126054354053705,1.2292,2.827,0.5993,0.0044731881576778754,0.013692138937126268,0.06529645579486078,3.494,0.5836126282278035,1
JET,42982,HGELM,2.904,0.9441,0.325103305785124,3.782,3.943,7.789,23.66,1.6111761089968715,1.233,2.602,0.3974,0.0036689904256716425,0.012270355124556716,0.0358936316387343,3.542,0.602209146810146,1
JET,42982,HGELM,2.899,0.9433,0.32538806484994826,3.779,3.945,6.588,24.26,1.613355011640927,1.2277,2.554,0.3559,0.0037903523223525647,0.011265360548314582,0.025705220143330616,3.526,0.5497359044635866,1
JET,42982,HGELM,2.897,0.944,0.3258543320676562,3.778,3.947,6.511,24.85,1.6118791352742508,1.2269,2.538,0.3525,0.0038239729049258184,0.011420450802848998,0.024076644040737942,3.527,0.5481944444444444,1
JET,42983,HGELM,2.89,0.9645,0.3337370242214533,4.467,3.539,8.562,22.86,1.5917338290386966,1.2248,2.586,0.5273,0.004255448882004597,0.019054409357773867,0.022950220048319838,2.757,0.7216220804331014,1
JET,42983,HGELM,2.889,0.9676,0.3349255797853929,4.468,3.54,8.448,24.66,1.5879046114656128,1.2283,2.55,0.5124,0.004334164497880567,0.01990534885425434,0.020152749691553104,2.776,0.7113317647058824,1
JET,42983,HGELM,2.899,0.9557,0.32966540186271126,4.451,3.525,8.871,19.76,1.6121309894910882,1.23,2.534,0.6199,0.004233131123682417,0.019574296003383274,0.024882006469179353,2.756,0.8623312943962116,1
JET,42991,H,2.907,0.9315,0.3204334365325077,2.979,2.963,7.309,8.014,1.629048109165674,1.2248999999999999,2.879,0.8078,0.004480978447454324,0.01511058554671008,0.058854572199174594,3.326,0.8313690170197986,1
JET,42992,H,2.903,0.9415,0.3243196693076128,3.788,3.933,7.861,8.518,1.6188733161924942,1.2282,2.922,0.9902,0.003683781500411903,0.011055528967677994,0.04585931737063043,3.499,1.3328051334702258,1
JET,42993,H,2.899,0.941,0.32459468782338735,1.806,1.792,3.541,4.899,1.6143440613419953,1.2374,2.932,0.5699,0.0067858707923674514,0.01682309696873931,0.03993363432312746,3.412,0.3483154160982264,1
JET,42993,H,2.904,0.9365,0.32248622589531684,1.803,1.794,4.084,5.307,1.6195306872573771,1.2404,2.94,0.5842,0.006741984989312302,0.018918343089472763,0.04852968060215091,3.422,0.35648122448979597,1
JET,42993,HGELM,2.919,0.9219,0.3158273381294964,1.775,1.78,4.558,6.756,1.6477383490220303,1.2352,2.892,0.4058,0.006162257262858616,0.017377083228734037,0.08459284182130934,3.369,0.24976625172890735,1
JET,42993,HGELM,2.922,0.9175,0.31399726214921286,1.78,1.782,4.485,6.739,1.6569291937828035,1.2368000000000001,2.895,0.4178,0.006328365103326826,0.017842785211591005,0.07632867599194734,3.355,0.2571743005181347,1
JET,42997,H,2.901,0.9383,0.32344019303688387,1.843,1.794,3.4,6.73,1.6169748627883869,1.2459,2.941,0.4572,0.007282579919101578,0.018441294868012482,0.02876725845361222,3.379,0.27889044542672564,1
JET,42997,HGELM,2.91,0.9306,0.31979381443298965,1.791,1.785,4.759,10.2,1.6325281703804677,1.2406,2.884,0.2853,0.006107837147774666,0.018212728414695293,0.08535127547229178,3.414,0.17658131067961164,1
JET,42997,HGELM,2.915,0.9275,0.3181818181818182,1.785,1.783,4.534,10.57,1.6382160016831857,1.2412,2.873,0.2862,0.006400950360528206,0.019002739427836576,0.06855629078264551,3.412,0.17761733379742428,1
JET,42997,HGELM,2.914,0.928,0.31846259437199725,1.788,1.782,4.83,10.7,1.6347921043538112,1.2406,2.841,0.2875,0.006230278263186912,0.019415130132337758,0.07921045127491333,3.394,0.18033262935586059,1
JET,43003,HGELM,2.904,0.9138,0.3146694214876033,2.577,2.755,7.152,11.23,1.675504921221953,1.3155999999999999,2.921,0.5206,0.004774814907218487,0.015924467057176258,0.07262416600296759,3.826,0.4910143786374529,1
JET,43004,HGELM,2.894,0.9233,0.319039391845197,2.583,2.765,7.926,10.98,1.6559094330199013,1.3054999999999999,2.879,0.4833,0.0042216750849866985,0.014289638871357976,0.11973114945091509,3.81,0.46416273011462317,1
JET,43005,HGELM,2.885,0.9333,0.32350086655112653,2.581,2.77,7.294,10.31,1.6351451524807008,1.3086,2.988,0.5348,0.004495606270232378,0.014681073142508343,0.08695238736764432,3.872,0.49578179384203486,1
JET,43014,HSELM,2.905,0.9374,0.322685025817556,1.011,0.9906,2.628,8.603,1.6001875371908483,1.2811,2.942,0.1024,0.007936193551774511,0.01688926155031987,0.1699818989042835,3.599,0.03447907545887152,1
JET,43014,HSELM,2.905,0.9424,0.32440619621342515,0.9716,0.9907,2.589,9.218,1.5928743149039353,1.2770000000000001,2.933,0.09282,0.007791653889385574,0.016259358840454784,0.1820686437554262,3.777,0.03135246300715991,1
JET,43132,H,2.897,0.9405,0.32464618570935455,2.033,1.99,3.157,5.97,1.612431898233691,1.2276,2.066,0.4636,0.005386265701508229,0.013396488605522278,0.02887820421773373,3.3,0.44654598257502426,1
JET,43132,HGELM,2.901,0.9369,0.32295760082730096,1.981,1.982,4.766,10.46,1.6156435930937285,1.2315,2.061,0.3327,0.005061965956061098,0.017768654075068686,0.058791274918911646,3.396,0.31994730713245995,1
JET,43132,HGELM,2.913,0.9267,0.3181256436663234,1.976,1.976,4.857,11.32,1.633869395010204,1.2333,2.052,0.2989,0.0050199104264527054,0.017499054229552797,0.06568504795508442,3.363,0.2878296296296296,1
JET,43133,HGELM,2.902,0.9395,0.32374224672639557,1.788,1.79,4.434,11.89,1.6105110790322503,1.2359,2.06,0.2527,0.005358193312419612,0.018634269043839607,0.06465996073902193,3.416,0.2195791262135922,1
JET,43133,HGELM,2.914,0.9293,0.3189087165408373,1.784,1.784,4.495,11.01,1.6374686925400823,1.2411,2.072,0.2713,0.005393504873716602,0.018618622161893708,0.06950905520821768,3.418,0.23359034749034746,1
JET,43133,HGELM,2.915,0.9287,0.3185934819897084,1.784,1.78,4.238,11.2,1.6357986887942213,1.2408,2.064,0.2699,0.0055972854057537835,0.018954425389561533,0.056542323453851254,3.407,0.23276259689922477,1
JET,43134,HGELM,2.904,0.936,0.3223140495867769,1.783,1.786,4.293,7.389,1.61608421299893,1.2311,2.094,0.3827,0.005362701957901178,0.017646427605168415,0.06623868026065134,3.378,0.3264098376313276,1
JET,43134,HGELM,2.912,0.9255,0.3178228021978022,1.779,1.784,4.6,7.457,1.639687155423012,1.2356,2.118,0.3901,0.005369292412147164,0.01832197992941305,0.07700978883346027,3.381,0.3285828139754486,1
JET,43135,HSELM,2.925,0.9131,0.3121709401709402,0.98,0.9811,2.518,10.38,1.6440073274894036,1.2801,2.021,0.1141,0.008128323758605041,0.023446696044203217,0.08439780918507467,3.586,0.0553901583374567,1
